smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,failure
100,0,132,96,100,0,100,9,100,0,100,0,132,17,96,29853,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,95,7131,95,7131,193,31,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7814,100,48,100,0,100,0,100,0,6,37809,100,0,100,48,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,3,100,46,100,55,100,34,100,0,100,0,100,0,200,0,100,0,100,51118081,6,37745,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
84,225514448,116.2461082,0,93,0,100,6,100,32,89,769709206,116.028169,7.876204596,48,46370,100,0,100,6,100,0,100,100,100,0,100,0,84,16,100,131074,72,28,100,30,100,467,99,2068,28,28,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,46141,100,1.3071E+11,100,5.29917E+11,1
100,0,138,92,83,378,100,10,100,5,100,0,133,18,95,37184,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1039,100,1039,57,37,100,5,100,16,100,1,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
84,243221528,116.2461082,0,84,0,100,28,100,8,91,1226922259,116.028169,7.876204596,18,72334,100,0,100,27,100,0,100,100,100,0,100,0,40,60,100,1,62,38,77,46701,100,14,65,70493,38,38,100,0,100,8,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,72249,100,1.23817E+11,100,6.18623E+11,0
77,49816584,116.2461082,0,90,0,100,13,7,14632,88,4926299751,116.028169,7.876204596,50,43884,100,0,100,12,100,0,100,100,100,0,100,0,58,42,100,1.88982E+11,72,28,100,30,100,2,99,3653,28,28,100,0,100,8,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,43266,100,1.35262E+11,100,7.85199E+11,1
100,0,100,0,100,7801,100,27,100,0,100,0,100,0,1,43457,100,0,100,27,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,158694,100,7,100,99,100,36,100,0,100,0,100,0,200,0,100,0,100,51642376,1,43409,100,0,100,0,100,592,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,237,160,410,100,14,100,54,100,0,128,18,94,47398,100,0,100,12,100,0,22,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1754,99,1754,214,28,100,54,100,37,100,73,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,135,100,83,352,100,11,100,0,100,0,140,15,98,20768,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1346,100,1346,50,43,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,8035,100,10,100,0,100,0,100,0,14,34791,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,16,100,4,100,177,100,29,100,0,100,0,100,0,200,0,100,0,100,253100034,14,34536,100,0,100,0,100,597,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,136,96,83,347,100,9,100,0,100,0,128,18,99,13751,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,2349,100,2349,57,37,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
56,230607978,116.2461082,0,90,0,100,15,98,8592,89,807281846,116.028169,7.876204596,48,46076,100,0,100,13,100,0,100,100,100,0,100,0,22,78,100,4295229444,74,26,100,30,100,456,99,2311,26,26,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,45746,100,1.34921E+11,100,7.07352E+11,1
75,31718800,116.2461082,0,90,0,100,9,100,0,84,268722636,116.028169,7.876204596,53,41261,100,0,100,9,100,0,100,100,100,0,100,0,100,0,100,0,63,37,100,30,100,2,99,2618,37,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,40880,100,1.33223E+11,100,5.01819E+11,0
100,0,132,96,178,404,100,10,100,123,100,0,128,18,95,37125,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1542,99,1542,181,33,100,123,100,560,100,69,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,80,0,100,8023,100,14,100,84,100,0,100,0,53,19049,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,13,100,470,100,33,100,82,100,198,100,198,200,0,100,0,100,152305668,54,18767,100,0,100,0,100,526,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7758,100,7,100,0,100,0,100,0,1,45303,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,6,100,1,100,84,100,34,100,0,100,6,100,0,200,0,100,0,100,35127297,1,45258,100,0,100,0,100,590,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,6867,100,24,100,0,100,0,100,0,12,35409,100,0,100,24,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,23,100,43,100,41,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,2.71228E+11,100,5.76812E+11,0
100,0,100,0,100,7799,100,6,100,0,100,0,100,0,27,29302,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,2,100,13,100,42,100,0,100,0,100,0,200,0,100,0,100,236060677,28,29093,100,0,100,0,100,592,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,148,48,84,330,100,5,100,0,100,0,140,15,98,14973,100,0,100,5,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1349,100,1349,51,42,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
68,154264256,116.2461082,0,95,0,100,4,100,592,87,559590553,116.028169,7.876204596,65,31005,100,0,100,4,100,0,100,100,100,0,100,0,75,25,77,1507351,73,27,100,30,100,0,99,2521,27,27,100,0,94,3848,94,3848,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,30406,100,1.31237E+11,100,3.90649E+11,1
83,182897144,116.2461082,0,93,0,100,6,100,0,89,731890730,116.028169,7.876204596,52,42374,100,0,100,6,100,0,100,100,100,0,100,0,100,0,100,0,72,28,100,30,100,1,99,3073,28,28,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,41918,100,1.33964E+11,100,5.01962E+11,0
100,0,100,0,100,7779,100,16,100,0,100,0,100,0,1,44343,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,40,100,1,100,93,100,32,100,0,100,0,100,0,200,0,100,0,100,1835013,1,44283,100,0,100,0,100,589,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7911,100,13,100,0,100,0,100,0,1,47102,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,7,100,0,100,19,100,35,100,0,100,3,100,115,200,0,100,0,100,117833730,1,47018,100,0,100,0,100,592,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,132,96,161,406,100,13,100,0,100,0,128,18,100,4865,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,199,100,199,157,38,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,132,96,160,412,100,14,100,4,100,0,140,15,96,31276,100,0,100,12,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1101,100,1101,150,40,100,4,100,11,100,11,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,130,100,100,0,100,6,100,0,100,0,128,18,96,30791,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1927,99,1927,200,30,100,0,100,136,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,176,386,100,14,100,0,100,0,100,0,93,53945,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2281,99,2281,176,34,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,8158,100,11,100,0,100,0,100,0,47,21218,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,10,100,480,100,40,100,0,100,1,100,0,200,0,100,0,100,17301508,49,20486,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,8092,100,12,100,0,100,0,100,0,75,10385,100,0,100,12,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,17,100,11,100,25,100,28,100,0,100,0,100,0,200,0,100,0,100,69074948,75,10162,100,0,100,0,100,534,100,0,100,1.31052E+11,100,5.2985E+11,0
79,175270264,116.2461082,0,85,0,100,28,100,160,94,2616951446,116.028169,7.876204596,35,57036,100,0,100,28,100,0,100,100,100,0,100,0,100,0,100,0,67,33,90,20260,100,16,100,218,33,33,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,57009,100,88177860816,100,5.40624E+11,1
100,0,138,92,90,77,100,6,100,0,100,0,133,18,95,38681,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1241,100,1241,59,35,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,90,0,100,8365,100,14,100,0,100,0,100,0,28,29064,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,13,100,928,100,32,100,0,100,0,100,0,200,0,100,0,100,152174598,28,28974,100,0,100,0,100,533,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7950,100,14,100,14,100,0,100,0,1,43816,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1700,100,0,100,567,100,35,100,14,100,2,100,0,200,0,100,0,100,2097155,1,43112,100,0,100,0,100,584,100,0,100,1.31052E+11,100,5.2985E+11,1
62,129573970,116.2461082,0,90,0,100,14,100,24,86,430695442,116.028169,7.876204596,49,45482,100,0,100,12,100,0,100,100,100,0,100,0,1,317,100,0,80,20,100,30,100,530,99,2091,20,20,100,0,100,288,100,288,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,45208,100,1.27603E+11,100,5.24383E+11,1
100,0,132,96,164,401,100,31,100,0,100,0,140,15,96,34597,100,0,100,31,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1263,99,1263,193,31,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
65,159938882,116.2461082,0,90,0,100,14,100,128,87,457051120,116.028169,7.876204596,56,38974,100,0,100,12,100,0,100,100,100,0,100,0,1,216,100,0,68,32,100,30,100,3,99,2501,32,32,100,0,100,328,100,328,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,38484,100,1.55999E+11,100,4.95285E+11,1
100,0,100,0,100,8094,100,16,100,0,100,0,100,0,67,13539,100,0,100,16,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,70,100,15,100,33,100,28,100,0,100,0,100,0,200,0,100,0,100,253886473,67,13477,100,0,100,0,100,594,100,0,100,1.31052E+11,100,5.2985E+11,0
78,63130344,116.2461082,0,92,0,100,11,100,8,89,831968863,116.028169,7.876204596,54,41166,100,0,100,11,100,0,100,100,100,0,100,0,1,114,100,0,63,37,100,30,100,7,100,1909,37,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,40935,100,1.28004E+11,100,4.97793E+11,0
100,0,148,49,88,236,100,9,100,0,100,0,140,15,100,2992,100,0,100,9,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,133,100,133,61,34,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,160,413,100,22,100,0,100,0,100,0,93,49820,100,0,100,22,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1866,99,1866,206,29,100,0,100,2,100,2,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
81,119120728,116.2461082,0,97,0,100,26,100,24,79,1.0075E+11,116.028169,7.876204596,24,66635,100,0,100,12,100,0,100,100,100,0,100,0,98,2,100,0,70,30,93,15350,100,63,62,76942,30,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,66531,100,1.08997E+11,100,5.71048E+11,1
100,0,100,0,100,1445,100,9,100,0,100,0,100,0,1,67245,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,2,100,2,100,7900,100,33,100,0,100,0,100,0,200,0,100,0,100,0,1,67239,100,0,100,0,100,256,100,0,100,1.31052E+11,100,5.2985E+11,0
83,197717648,116.2461082,0,89,0,100,9,100,0,87,471152040,116.028169,7.876204596,62,34094,100,0,100,9,100,0,100,100,100,0,100,0,100,0,100,0,68,32,100,30,100,0,99,2444,32,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,33597,100,1.60842E+11,100,4.85354E+11,0
100,0,100,0,100,7193,100,22,1,9592,100,0,100,0,30,28336,100,0,100,22,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,21,100,112,100,49,100,457,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,2.75006E+11,100,5.99694E+11,1
100,0,100,0,161,409,100,17,100,206,100,0,100,0,93,54049,100,0,100,15,100,0,55,55,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2173,99,2173,230,26,100,206,100,377,100,403,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,4395,100,12,100,0,100,0,100,0,70,12267,100,0,100,12,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,267,100,11,100,21,100,30,100,0,100,0,100,0,200,0,100,0,100,167903237,71,11792,100,0,100,0,100,527,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,130,100,100,0,100,6,100,0,100,0,128,18,93,50576,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1969,99,1969,166,36,100,0,100,3,100,3,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,132,96,100,0,100,6,100,0,100,0,128,18,95,38827,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1454,99,1454,157,38,100,0,100,8,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
83,211061104,116.2461082,0,96,0,100,4,100,8,86,431065250,116.028169,7.876204596,71,25991,100,0,100,4,100,0,100,100,100,0,100,0,94,6,100,0,56,44,100,30,100,3,98,4989,44,44,100,0,100,56,100,56,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,24078,100,1.90737E+11,100,4.5523E+11,0
100,0,100,0,166,394,100,17,100,65,100,0,100,0,93,50055,100,0,100,15,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1917,99,1917,193,31,100,65,100,109,100,29,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,132,96,159,413,100,13,100,0,100,0,128,18,96,34689,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1276,99,1276,166,36,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,134,104,82,360,100,9,100,0,100,0,140,15,99,13121,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,2365,100,2365,56,38,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7599,100,10,100,0,100,0,100,0,13,34839,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,18,100,3,100,122,100,37,100,0,100,0,100,0,200,0,100,0,100,35782658,14,34533,100,0,100,0,100,586,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,8017,100,28,100,1,100,0,100,0,1,45875,100,0,100,25,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,240,100,5,100,97,100,32,100,1,100,2,100,0,200,0,100,0,100,1966081,1,45728,100,0,100,0,100,579,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,8218,100,3,100,3,100,0,100,0,53,18954,100,0,100,3,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,2,100,10,100,40,100,3,100,57,100,56,200,0,100,0,100,135266307,53,18908,100,0,100,0,100,527,100,0,100,1.31052E+11,100,5.2985E+11,1
75,33872768,116.2461082,0,98,0,100,2,100,0,85,328443110,116.028169,7.876204596,66,29811,100,0,100,2,100,0,100,100,100,0,100,0,100,0,100,0,60,40,100,30,100,0,99,2665,40,40,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,28836,100,1.97872E+11,100,4.75994E+11,0
100,0,149,44,84,330,100,9,100,0,100,0,140,15,98,15094,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1343,100,1343,60,34,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
30,79676608,116.2461082,0,93,0,100,6,97,13704,82,154181494,116.028169,7.876204596,72,25247,100,0,100,6,100,0,100,100,100,0,100,0,1,65535,100,12885622797,67,33,100,30,100,5,100,1932,33,33,100,0,1,60192,1,60192,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,24955,100,1.51143E+11,100,3.36978E+11,1
79,80118640,116.2461082,0,94,0,100,194,100,0,90,935896880,116.028169,7.876204596,88,11111,100,0,100,192,100,0,100,100,100,0,100,0,100,0,100,4295032833,70,30,100,30,100,175,97,6790,30,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,9122,100,24414981157,100,90041327824,1
100,0,116.2461082,0,95,2314.318309,100,12,100,0,100,0,116.028169,7.876204596,61.76759259,34129.51435,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,18,100,1379.5,63,32.5412037,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,132,96,160,412,100,15,100,1,100,0,128,18,94,47604,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1716,99,1716,222,27,100,1,100,7,100,1,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
83,199001600,116.2461082,0,90,0,100,10,100,0,87,553868500,116.028169,7.876204596,58,36853,100,0,100,10,100,0,100,100,100,0,100,0,100,0,100,0,65,35,100,30,100,3,99,3816,35,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,36246,100,1.51821E+11,100,5.11711E+11,0
100,0,148,49,86,309,100,16,100,0,100,0,140,15,100,821,100,0,100,16,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,50,100,50,58,37,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,158,416,100,14,100,0,100,0,100,0,93,50709,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2205,99,2205,187,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
68,6008896,116.2461082,0,91,0,100,22,100,0,90,968590176,116.028169,7.876204596,86,12500,100,0,100,22,100,0,100,100,100,0,100,0,100,0,100,2835,52,48,100,30,100,18,98,4668,48,48,100,0,100,0,100,0,200,3364,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,11817,100,1.6987E+11,100,1.56878E+13,0
69,8820264,116.2461082,0,95,0,100,4,100,0,87,473274297,116.028169,7.876204596,83,15149,100,0,100,4,100,0,100,100,100,0,100,0,100,0,100,0,70,30,100,30,100,0,86,29936,30,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,13020,100,20155275464,100,1.16573E+11,0
100,0,149,44,84,330,100,9,100,0,100,0,140,15,98,14637,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1346,100,1346,57,37,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
30,14542962,116.2461082,0,89,0,100,13,61,25416,91,1333851406,116.028169,7.876204596,25,66255,100,0,100,12,100,0,100,100,100,0,100,0,1,1169,100,0,73,27,69,63167,100,21,56,89745,27,27,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,66199,100,1.09115E+11,100,6.12433E+11,1
76,44265176,116.2461082,0,90,0,100,28,100,72,85,288002514,116.028169,7.876204596,58,37227,100,0,100,28,100,0,100,100,100,0,100,0,84,16,100,0,73,27,100,30,100,10,99,3753,27,27,100,0,98,1720,98,1720,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,36616,100,1.54768E+11,100,6.38979E+11,1
100,0,100,0,100,7788,100,3,100,0,100,0,100,0,5,38013,100,0,100,3,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,212,100,1,100,16,100,32,100,0,100,0,100,0,200,0,100,0,100,917506,6,37881,100,0,100,0,100,591,100,0,100,1.31052E+11,100,5.2985E+11,0
51,175502973,116.2461082,0,84,0,100,33,75,36168,88,667819609,116.028169,7.876204596,25,66465,100,0,100,30,100,0,100,100,100,0,100,0,1,419,100,0,71,29,92,17793,100,53,100,246,29,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,66352,100,1.10705E+11,100,6.11268E+11,1
49,17183546,116.2461082,0,90,0,100,11,98,10848,87,461015643,116.028169,7.876204596,63,33163,100,0,100,10,100,0,100,100,100,0,100,0,1,159,98,4295950351,65,35,100,30,100,1,99,3256,35,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,32241,100,1.63258E+11,100,5.05228E+11,1
100,0,137,92,83,350,100,23,100,0,100,0,140,15,98,20632,100,0,100,23,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,4590,100,4590,59,35,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,138,92,89,77,100,6,100,0,100,0,133,18,95,35845,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1098,100,1098,63,32,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
54,108374024,116.2461082,0,89,0,100,74,74,39176,94,2299772057,116.028169,7.876204596,26,65332,100,0,100,70,100,0,100,100,100,0,100,0,1,170,100,0,65,35,95,11736,100,100,80,41536,35,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65115,100,1.17003E+11,100,9.76597E+11,1
